# Time	Cd	Cl	Cm
8806	0.00924549	1.00374	0.158946
8807	0.00924536	1.00374	0.158947
8808	0.00924522	1.00374	0.158947
8809	0.00924508	1.00374	0.158947
8810	0.00924494	1.00375	0.158948
8811	0.00924481	1.00375	0.158948
8812	0.00924467	1.00375	0.158948
8813	0.00924452	1.00375	0.158948
8814	0.00924439	1.00376	0.158949
8815	0.00924425	1.00376	0.158949
8816	0.00924413	1.00376	0.158949
8817	0.00924398	1.00376	0.15895
8818	0.00924385	1.00377	0.15895
8819	0.00924371	1.00377	0.15895
8820	0.00924358	1.00377	0.15895
8821	0.00924344	1.00377	0.158951
8822	0.00924332	1.00378	0.158951
8823	0.00924318	1.00378	0.158951
8824	0.00924306	1.00378	0.158952
8825	0.00924292	1.00378	0.158952
8826	0.0092428	1.00379	0.158952
8827	0.00924267	1.00379	0.158952
8828	0.00924255	1.00379	0.158953
8829	0.00924242	1.00379	0.158953
8830	0.0092423	1.0038	0.158953
8831	0.00924218	1.0038	0.158954
8832	0.00924206	1.0038	0.158954
8833	0.00924195	1.0038	0.158954
8834	0.00924182	1.00381	0.158954
8835	0.0092417	1.00381	0.158955
8836	0.00924159	1.00381	0.158955
8837	0.00924146	1.00381	0.158955
8838	0.00924132	1.00382	0.158955
8839	0.00924118	1.00382	0.158956
8840	0.00924103	1.00382	0.158956
8841	0.00924088	1.00382	0.158956
8842	0.00924073	1.00383	0.158956
8843	0.00924057	1.00383	0.158957
8844	0.00924042	1.00383	0.158957
8845	0.00924029	1.00383	0.158957
8846	0.00924016	1.00384	0.158957
8847	0.00924004	1.00384	0.158958
8848	0.00923992	1.00384	0.158958
8849	0.00923981	1.00384	0.158958
8850	0.0092397	1.00385	0.158958
8851	0.00923959	1.00385	0.158959
8852	0.00923946	1.00385	0.158959
8853	0.00923932	1.00385	0.158959
8854	0.00923923	1.00386	0.158959
8855	0.00923914	1.00386	0.15896
8856	0.00923904	1.00386	0.15896
8857	0.00923897	1.00386	0.158961
8858	0.0092389	1.00387	0.158961
8859	0.00923882	1.00387	0.158961
8860	0.00923874	1.00387	0.158961
8861	0.00923867	1.00387	0.158962
8862	0.0092386	1.00388	0.158962
8863	0.00923854	1.00388	0.158962
8864	0.00923847	1.00388	0.158963
8865	0.0092384	1.00388	0.158963
8866	0.00923832	1.00389	0.158963
8867	0.00923825	1.00389	0.158964
8868	0.00923819	1.00389	0.158964
8869	0.00923812	1.00389	0.158964
8870	0.00923804	1.0039	0.158965
8871	0.00923796	1.0039	0.158965
8872	0.00923788	1.0039	0.158965
8873	0.00923781	1.0039	0.158966
8874	0.00923771	1.0039	0.158966
8875	0.00923764	1.00391	0.158966
8876	0.00923755	1.00391	0.158967
8877	0.00923749	1.00391	0.158967
8878	0.00923741	1.00391	0.158967
8879	0.00923732	1.00392	0.158968
8880	0.00923724	1.00392	0.158968
8881	0.00923715	1.00392	0.158968
8882	0.00923704	1.00392	0.158969
8883	0.00923696	1.00393	0.158969
8884	0.00923686	1.00393	0.158969
8885	0.00923674	1.00393	0.158969
8886	0.00923665	1.00393	0.15897
8887	0.00923653	1.00393	0.15897
8888	0.00923642	1.00394	0.15897
8889	0.00923631	1.00394	0.15897
8890	0.00923619	1.00394	0.158971
8891	0.00923607	1.00394	0.158971
8892	0.00923595	1.00395	0.158971
8893	0.00923583	1.00395	0.158971
8894	0.00923571	1.00395	0.158971
8895	0.00923559	1.00395	0.158972
8896	0.00923547	1.00395	0.158972
8897	0.00923536	1.00396	0.158972
8898	0.00923522	1.00396	0.158972
8899	0.0092351	1.00396	0.158972
8900	0.00923498	1.00396	0.158973
8901	0.00923485	1.00397	0.158973
8902	0.00923472	1.00397	0.158973
8903	0.00923461	1.00397	0.158973
8904	0.00923449	1.00397	0.158973
8905	0.00923437	1.00397	0.158974
8906	0.00923426	1.00398	0.158974
8907	0.00923413	1.00398	0.158974
8908	0.00923401	1.00398	0.158974
8909	0.00923389	1.00398	0.158974
8910	0.00923377	1.00399	0.158975
8911	0.00923366	1.00399	0.158975
8912	0.00923355	1.00399	0.158975
8913	0.00923342	1.00399	0.158975
8914	0.00923331	1.00399	0.158975
8915	0.00923319	1.004	0.158976
8916	0.00923308	1.004	0.158976
8917	0.00923297	1.004	0.158976
8918	0.00923284	1.004	0.158976
8919	0.00923273	1.00401	0.158976
8920	0.00923262	1.00401	0.158976
8921	0.00923251	1.00401	0.158977
8922	0.0092324	1.00401	0.158977
8923	0.00923229	1.00402	0.158977
8924	0.00923217	1.00402	0.158977
8925	0.00923205	1.00402	0.158977
8926	0.00923194	1.00402	0.158978
8927	0.00923182	1.00402	0.158978
8928	0.00923172	1.00403	0.158978
8929	0.00923161	1.00403	0.158978
8930	0.0092315	1.00403	0.158979
8931	0.0092314	1.00403	0.158979
8932	0.00923129	1.00404	0.158979
8933	0.0092312	1.00404	0.158979
8934	0.00923109	1.00404	0.158979
8935	0.009231	1.00404	0.15898
8936	0.00923089	1.00405	0.15898
8937	0.00923079	1.00405	0.15898
8938	0.00923069	1.00405	0.15898
8939	0.00923059	1.00405	0.158981
8940	0.00923045	1.00405	0.158981
8941	0.00923036	1.00406	0.158981
8942	0.00923026	1.00406	0.158981
8943	0.00923016	1.00406	0.158981
8944	0.00923006	1.00406	0.158982
8945	0.00922997	1.00407	0.158982
8946	0.00922988	1.00407	0.158982
8947	0.00922979	1.00407	0.158983
8948	0.00922969	1.00407	0.158983
8949	0.00922958	1.00408	0.158983
8950	0.00922949	1.00408	0.158983
8951	0.00922939	1.00408	0.158983
8952	0.00922929	1.00408	0.158984
8953	0.00922919	1.00408	0.158984
8954	0.0092291	1.00409	0.158984
8955	0.00922901	1.00409	0.158985
8956	0.00922893	1.00409	0.158985
8957	0.00922883	1.00409	0.158985
8958	0.00922874	1.0041	0.158985
8959	0.00922865	1.0041	0.158986
8960	0.00922856	1.0041	0.158986
8961	0.00922846	1.0041	0.158986
8962	0.00922837	1.00411	0.158986
8963	0.00922828	1.00411	0.158987
8964	0.0092282	1.00411	0.158987
8965	0.00922811	1.00411	0.158987
8966	0.00922801	1.00412	0.158987
8967	0.00922793	1.00412	0.158988
8968	0.00922784	1.00412	0.158988
8969	0.00922776	1.00412	0.158988
8970	0.00922767	1.00412	0.158988
8971	0.00922758	1.00413	0.158989
8972	0.0092275	1.00413	0.158989
8973	0.00922742	1.00413	0.158989
8974	0.00922733	1.00413	0.15899
8975	0.00922721	1.00414	0.15899
8976	0.00922714	1.00414	0.15899
8977	0.00922705	1.00414	0.15899
8978	0.00922695	1.00414	0.158991
8979	0.00922688	1.00415	0.158991
8980	0.00922679	1.00415	0.158991
8981	0.00922671	1.00415	0.158992
8982	0.00922662	1.00415	0.158992
8983	0.00922653	1.00415	0.158992
8984	0.00922644	1.00416	0.158992
8985	0.00922636	1.00416	0.158993
8986	0.00922628	1.00416	0.158993
8987	0.0092262	1.00416	0.158993
8988	0.00922611	1.00417	0.158994
8989	0.00922602	1.00417	0.158994
8990	0.00922593	1.00417	0.158994
8991	0.00922585	1.00417	0.158994
8992	0.00922577	1.00418	0.158995
8993	0.00922568	1.00418	0.158995
8994	0.00922559	1.00418	0.158995
8995	0.00922551	1.00418	0.158996
8996	0.00922542	1.00419	0.158996
8997	0.00922533	1.00419	0.158996
8998	0.00922525	1.00419	0.158996
8999	0.00922516	1.00419	0.158997
9000	0.00922508	1.00419	0.158997
9001	0.00922499	1.0042	0.158997
9002	0.00922491	1.0042	0.158998
9003	0.00922482	1.0042	0.158998
9004	0.00922473	1.0042	0.158998
9005	0.00922464	1.00421	0.158998
9006	0.00922455	1.00421	0.158999
9007	0.00922445	1.00421	0.158999
9008	0.00922437	1.00421	0.158999
9009	0.00922426	1.00422	0.159
9010	0.00922416	1.00422	0.159
9011	0.00922408	1.00422	0.159
9012	0.009224	1.00422	0.159
9013	0.00922391	1.00422	0.159001
9014	0.00922382	1.00423	0.159001
9015	0.00922373	1.00423	0.159001
9016	0.00922364	1.00423	0.159002
9017	0.00922355	1.00423	0.159002
9018	0.00922347	1.00424	0.159002
9019	0.00922338	1.00424	0.159002
9020	0.00922328	1.00424	0.159003
9021	0.00922318	1.00424	0.159003
9022	0.00922307	1.00424	0.159003
9023	0.00922297	1.00425	0.159003
9024	0.00922284	1.00425	0.159004
9025	0.0092227	1.00425	0.159004
9026	0.00922255	1.00425	0.159004
9027	0.00922246	1.00426	0.159004
9028	0.00922235	1.00426	0.159005
9029	0.00922222	1.00426	0.159005
9030	0.00922211	1.00426	0.159005
9031	0.00922202	1.00426	0.159005
9032	0.00922191	1.00427	0.159006
9033	0.00922178	1.00427	0.159006
9034	0.00922166	1.00427	0.159006
9035	0.00922156	1.00427	0.159006
9036	0.00922147	1.00428	0.159007
9037	0.00922138	1.00428	0.159007
9038	0.00922128	1.00428	0.159007
9039	0.00922114	1.00428	0.159008
9040	0.00922105	1.00428	0.159008
9041	0.00922094	1.00429	0.159008
9042	0.00922089	1.00429	0.159009
9043	0.0092208	1.00429	0.159009
9044	0.00922072	1.00429	0.159009
9045	0.00922064	1.0043	0.15901
9046	0.00922055	1.0043	0.15901
9047	0.00922046	1.0043	0.15901
9048	0.00922038	1.0043	0.159011
9049	0.0092203	1.00431	0.159011
9050	0.00922024	1.00431	0.159011
9051	0.00922012	1.00431	0.159012
9052	0.00922005	1.00431	0.159012
9053	0.00921993	1.00431	0.159012
9054	0.00921986	1.00432	0.159013
9055	0.00921977	1.00432	0.159013
9056	0.00921966	1.00432	0.159013
9057	0.00921955	1.00432	0.159014
9058	0.00921944	1.00432	0.159014
9059	0.00921933	1.00433	0.159014
9060	0.00921922	1.00433	0.159015
9061	0.00921911	1.00433	0.159015
9062	0.00921898	1.00433	0.159016
9063	0.00921887	1.00434	0.159016
9064	0.00921876	1.00434	0.159016
9065	0.00921861	1.00434	0.159016
9066	0.00921846	1.00434	0.159017
9067	0.00921836	1.00434	0.159017
9068	0.00921823	1.00435	0.159017
9069	0.00921804	1.00435	0.159018
9070	0.00921788	1.00435	0.159018
9071	0.00921776	1.00435	0.159018
9072	0.0092176	1.00436	0.159019
9073	0.00921742	1.00436	0.159019
9074	0.00921723	1.00436	0.159019
9075	0.009217	1.00436	0.15902
9076	0.00921686	1.00436	0.15902
9077	0.00921672	1.00437	0.15902
9078	0.00921652	1.00437	0.159021
9079	0.00921635	1.00437	0.159021
9080	0.00921615	1.00437	0.159021
9081	0.00921599	1.00438	0.159022
9082	0.00921579	1.00438	0.159022
9083	0.00921562	1.00438	0.159022
9084	0.00921541	1.00438	0.159023
9085	0.00921522	1.00438	0.159023
9086	0.00921499	1.00439	0.159023
9087	0.00921481	1.00439	0.159024
9088	0.00921458	1.00439	0.159024
9089	0.00921439	1.00439	0.159024
9090	0.00921416	1.00439	0.159025
9091	0.00921397	1.0044	0.159025
9092	0.00921373	1.0044	0.159025
9093	0.00921352	1.0044	0.159025
9094	0.00921325	1.0044	0.159026
9095	0.00921304	1.00441	0.159026
9096	0.00921281	1.00441	0.159026
9097	0.00921252	1.00441	0.159027
9098	0.00921231	1.00441	0.159027
9099	0.00921208	1.00441	0.159027
9100	0.0092118	1.00442	0.159028
9101	0.00921157	1.00442	0.159028
9102	0.00921132	1.00442	0.159028
9103	0.00921105	1.00442	0.159028
9104	0.00921076	1.00442	0.159029
9105	0.00921048	1.00443	0.159029
9106	0.00921022	1.00443	0.159029
9107	0.00920994	1.00443	0.15903
9108	0.00920967	1.00443	0.15903
9109	0.00920938	1.00444	0.15903
9110	0.0092091	1.00444	0.159031
9111	0.00920881	1.00444	0.159031
9112	0.00920852	1.00444	0.159031
9113	0.00920823	1.00444	0.159031
9114	0.00920792	1.00445	0.159032
9115	0.00920762	1.00445	0.159032
9116	0.0092073	1.00445	0.159032
9117	0.00920699	1.00445	0.159033
9118	0.00920668	1.00445	0.159033
9119	0.00920637	1.00446	0.159033
9120	0.00920603	1.00446	0.159034
9121	0.0092057	1.00446	0.159034
9122	0.00920537	1.00446	0.159034
9123	0.00920496	1.00447	0.159035
9124	0.00920462	1.00447	0.159035
9125	0.0092043	1.00447	0.159035
9126	0.00920394	1.00447	0.159036
9127	0.00920356	1.00447	0.159036
9128	0.00920322	1.00448	0.159036
9129	0.00920285	1.00448	0.159037
9130	0.00920248	1.00448	0.159037
9131	0.00920213	1.00448	0.159037
9132	0.00920173	1.00448	0.159038
9133	0.00920132	1.00449	0.159038
9134	0.00920091	1.00449	0.159038
9135	0.00920055	1.00449	0.159039
9136	0.00920014	1.00449	0.159039
9137	0.00919975	1.0045	0.159039
9138	0.00919934	1.0045	0.15904
9139	0.00919895	1.0045	0.15904
9140	0.00919854	1.0045	0.15904
9141	0.00919813	1.0045	0.159041
9142	0.00919772	1.00451	0.159041
9143	0.0091973	1.00451	0.159041
9144	0.00919686	1.00451	0.159042
9145	0.00919642	1.00451	0.159042
9146	0.00919599	1.00452	0.159042
9147	0.00919553	1.00452	0.159043
9148	0.00919509	1.00452	0.159043
9149	0.00919465	1.00452	0.159044
9150	0.0091942	1.00452	0.159044
9151	0.00919375	1.00453	0.159044
9152	0.00919329	1.00453	0.159045
9153	0.00919282	1.00453	0.159045
9154	0.00919235	1.00453	0.159045
9155	0.00919188	1.00453	0.159046
9156	0.00919141	1.00454	0.159046
9157	0.00919093	1.00454	0.159047
9158	0.00919043	1.00454	0.159047
9159	0.00918995	1.00454	0.159047
9160	0.00918946	1.00455	0.159048
9161	0.00918896	1.00455	0.159048
9162	0.00918847	1.00455	0.159048
9163	0.00918795	1.00455	0.159049
9164	0.00918745	1.00455	0.159049
9165	0.00918693	1.00456	0.15905
9166	0.00918642	1.00456	0.15905
9167	0.0091859	1.00456	0.15905
9168	0.00918537	1.00456	0.159051
9169	0.0091848	1.00457	0.159051
9170	0.00918429	1.00457	0.159052
9171	0.00918375	1.00457	0.159052
9172	0.0091832	1.00457	0.159052
9173	0.00918264	1.00457	0.159053
9174	0.00918209	1.00458	0.159053
9175	0.00918154	1.00458	0.159054
9176	0.00918098	1.00458	0.159054
9177	0.00918042	1.00458	0.159054
9178	0.00917985	1.00459	0.159055
9179	0.00917928	1.00459	0.159055
9180	0.00917868	1.00459	0.159056
9181	0.0091781	1.00459	0.159056
9182	0.00917749	1.00459	0.159056
9183	0.00917689	1.0046	0.159057
9184	0.00917629	1.0046	0.159057
9185	0.00917569	1.0046	0.159058
9186	0.00917507	1.0046	0.159058
9187	0.00917447	1.0046	0.159058
9188	0.00917385	1.00461	0.159059
9189	0.00917323	1.00461	0.159059
9190	0.00917259	1.00461	0.159059
9191	0.00917197	1.00461	0.15906
9192	0.00917133	1.00461	0.15906
9193	0.0091707	1.00462	0.159061
9194	0.00917004	1.00462	0.159061
9195	0.0091694	1.00462	0.159061
9196	0.00916875	1.00462	0.159062
9197	0.0091681	1.00463	0.159062
9198	0.00916743	1.00463	0.159062
9199	0.00916677	1.00463	0.159063
9200	0.00916611	1.00463	0.159063
9201	0.00916544	1.00463	0.159064
9202	0.00916478	1.00463	0.159064
9203	0.00916407	1.00464	0.159064
9204	0.0091634	1.00464	0.159065
9205	0.00916269	1.00464	0.159065
9206	0.00916201	1.00464	0.159065
9207	0.00916131	1.00464	0.159066
9208	0.00916059	1.00465	0.159066
9209	0.00915992	1.00465	0.159066
9210	0.00915921	1.00465	0.159067
9211	0.00915848	1.00465	0.159067
9212	0.00915778	1.00466	0.159067
9213	0.00915706	1.00466	0.159068
9214	0.00915629	1.00466	0.159068
9215	0.00915558	1.00466	0.159068
9216	0.00915486	1.00466	0.159068
9217	0.00915413	1.00466	0.159069
9218	0.00915342	1.00467	0.159069
9219	0.00915271	1.00467	0.159069
9220	0.00915195	1.00467	0.15907
9221	0.00915121	1.00467	0.15907
9222	0.00915049	1.00467	0.15907
9223	0.00914972	1.00468	0.15907
9224	0.00914897	1.00468	0.159071
9225	0.00914826	1.00468	0.159071
9226	0.00914748	1.00468	0.159071
9227	0.00914674	1.00468	0.159072
9228	0.00914602	1.00469	0.159072
9229	0.00914526	1.00469	0.159072
9230	0.0091445	1.00469	0.159072
9231	0.00914377	1.00469	0.159073
9232	0.009143	1.00469	0.159073
9233	0.00914224	1.0047	0.159073
9234	0.00914152	1.0047	0.159073
9235	0.00914075	1.0047	0.159074
9236	0.00913999	1.0047	0.159074
9237	0.00913927	1.0047	0.159074
9238	0.00913851	1.0047	0.159075
9239	0.00913777	1.00471	0.159075
9240	0.00913705	1.00471	0.159075
9241	0.00913629	1.00471	0.159075
9242	0.00913556	1.00471	0.159076
9243	0.00913481	1.00471	0.159076
9244	0.00913409	1.00472	0.159076
9245	0.00913332	1.00472	0.159077
9246	0.0091326	1.00472	0.159077
9247	0.00913184	1.00472	0.159077
9248	0.00913108	1.00472	0.159077
9249	0.00913036	1.00472	0.159078
9250	0.00912962	1.00473	0.159078
9251	0.00912886	1.00473	0.159078
9252	0.00912814	1.00473	0.159078
9253	0.0091274	1.00473	0.159079
9254	0.00912662	1.00473	0.159079
9255	0.0091259	1.00473	0.159079
9256	0.00912515	1.00474	0.159079
9257	0.00912442	1.00474	0.159079
9258	0.00912367	1.00474	0.15908
9259	0.00912294	1.00474	0.15908
9260	0.00912219	1.00474	0.15908
9261	0.00912147	1.00474	0.15908
9262	0.00912071	1.00475	0.159081
9263	0.00911998	1.00475	0.159081
9264	0.00911924	1.00475	0.159081
9265	0.00911852	1.00475	0.159081
9266	0.00911778	1.00475	0.159081
9267	0.00911707	1.00475	0.159081
9268	0.00911634	1.00476	0.159082
9269	0.00911564	1.00476	0.159082
9270	0.00911492	1.00476	0.159082
9271	0.00911423	1.00476	0.159082
9272	0.00911351	1.00476	0.159083
9273	0.00911284	1.00476	0.159083
9274	0.0091121	1.00476	0.159083
9275	0.00911144	1.00477	0.159083
9276	0.00911076	1.00477	0.159083
9277	0.00911004	1.00477	0.159084
9278	0.00910936	1.00477	0.159084
9279	0.00910864	1.00477	0.159084
9280	0.00910797	1.00477	0.159084
9281	0.00910729	1.00477	0.159084
9282	0.00910665	1.00478	0.159084
9283	0.00910599	1.00478	0.159085
9284	0.00910536	1.00478	0.159085
9285	0.0091047	1.00478	0.159085
9286	0.00910406	1.00478	0.159085
9287	0.00910336	1.00478	0.159086
9288	0.00910271	1.00479	0.159086
9289	0.00910207	1.00479	0.159086
9290	0.0091014	1.00479	0.159086
9291	0.00910077	1.00479	0.159086
9292	0.00910008	1.00479	0.159086
9293	0.00909945	1.00479	0.159086
9294	0.00909879	1.00479	0.159087
9295	0.00909817	1.0048	0.159087
9296	0.00909752	1.0048	0.159087
9297	0.0090969	1.0048	0.159087
9298	0.00909625	1.0048	0.159087
9299	0.00909564	1.0048	0.159087
9300	0.00909499	1.0048	0.159087
9301	0.00909438	1.0048	0.159087
9302	0.00909373	1.00481	0.159087
9303	0.00909314	1.00481	0.159087
9304	0.00909248	1.00481	0.159087
9305	0.00909188	1.00481	0.159087
9306	0.00909122	1.00481	0.159087
9307	0.00909064	1.00481	0.159087
9308	0.00908999	1.00481	0.159087
9309	0.00908942	1.00481	0.159087
9310	0.00908878	1.00482	0.159087
9311	0.00908821	1.00482	0.159086
9312	0.00908758	1.00482	0.159086
9313	0.00908703	1.00482	0.159086
9314	0.00908639	1.00482	0.159086
9315	0.00908586	1.00482	0.159086
9316	0.00908523	1.00482	0.159086
9317	0.00908468	1.00483	0.159086
9318	0.00908402	1.00483	0.159085
9319	0.00908349	1.00483	0.159085
9320	0.00908286	1.00483	0.159085
9321	0.00908234	1.00483	0.159085
9322	0.0090818	1.00483	0.159085
9323	0.00908113	1.00483	0.159085
9324	0.00908063	1.00484	0.159085
9325	0.00908014	1.00484	0.159084
9326	0.00907953	1.00484	0.159084
9327	0.00907909	1.00484	0.159084
9328	0.00907854	1.00484	0.159084
9329	0.00907811	1.00484	0.159084
9330	0.00907753	1.00485	0.159084
9331	0.0090771	1.00485	0.159084
9332	0.00907653	1.00485	0.159084
9333	0.00907613	1.00485	0.159083
9334	0.00907559	1.00485	0.159083
9335	0.00907527	1.00485	0.159083
9336	0.00907477	1.00486	0.159083
9337	0.00907446	1.00486	0.159084
9338	0.00907395	1.00486	0.159083
9339	0.00907364	1.00486	0.159084
9340	0.00907315	1.00486	0.159083
9341	0.00907281	1.00487	0.159083
9342	0.00907239	1.00487	0.159083
9343	0.00907208	1.00487	0.159084
9344	0.00907171	1.00487	0.159084
9345	0.00907144	1.00488	0.159084
9346	0.00907109	1.00488	0.159084
9347	0.00907077	1.00488	0.159084
9348	0.00907053	1.00488	0.159085
9349	0.00907026	1.00488	0.159085
9350	0.00906995	1.00489	0.159085
9351	0.00906968	1.00489	0.159085
9352	0.00906945	1.00489	0.159085
9353	0.00906922	1.00489	0.159086
9354	0.00906899	1.0049	0.159086
9355	0.00906876	1.0049	0.159086
9356	0.00906854	1.0049	0.159086
9357	0.00906833	1.0049	0.159087
9358	0.00906814	1.0049	0.159087
9359	0.00906796	1.00491	0.159087
9360	0.00906778	1.00491	0.159088
9361	0.0090676	1.00491	0.159088
9362	0.00906744	1.00491	0.159088
9363	0.00906727	1.00492	0.159088
9364	0.00906712	1.00492	0.159089
9365	0.00906697	1.00492	0.159089
9366	0.00906684	1.00492	0.159089
9367	0.0090667	1.00493	0.159089
9368	0.00906657	1.00493	0.15909
9369	0.00906646	1.00493	0.15909
9370	0.00906635	1.00493	0.15909
9371	0.00906625	1.00493	0.15909
9372	0.00906615	1.00494	0.159091
9373	0.00906606	1.00494	0.159091
9374	0.00906597	1.00494	0.159091
9375	0.0090659	1.00494	0.159091
9376	0.00906583	1.00494	0.159091
9377	0.00906577	1.00495	0.159092
9378	0.00906571	1.00495	0.159092
9379	0.00906567	1.00495	0.159092
9380	0.00906563	1.00495	0.159092
9381	0.00906559	1.00496	0.159092
9382	0.00906556	1.00496	0.159093
9383	0.00906553	1.00496	0.159093
9384	0.00906551	1.00496	0.159093
9385	0.00906549	1.00496	0.159093
9386	0.00906548	1.00497	0.159093
9387	0.00906548	1.00497	0.159094
9388	0.00906548	1.00497	0.159094
9389	0.00906549	1.00497	0.159094
9390	0.0090655	1.00497	0.159094
9391	0.00906552	1.00498	0.159094
9392	0.00906555	1.00498	0.159094
9393	0.00906558	1.00498	0.159095
9394	0.0090656	1.00498	0.159095
9395	0.00906564	1.00498	0.159095
9396	0.00906569	1.00499	0.159095
9397	0.00906574	1.00499	0.159095
9398	0.0090658	1.00499	0.159095
9399	0.00906586	1.00499	0.159096
9400	0.00906592	1.00499	0.159096
9401	0.009066	1.005	0.159096
9402	0.00906608	1.005	0.159096
9403	0.00906618	1.005	0.159096
9404	0.00906634	1.005	0.159096
9405	0.00906637	1.005	0.159097
9406	0.00906645	1.005	0.159097
9407	0.00906654	1.00501	0.159097
9408	0.00906665	1.00501	0.159097
9409	0.00906678	1.00501	0.159097
9410	0.00906689	1.00501	0.159097
9411	0.00906701	1.00501	0.159098
9412	0.00906712	1.00502	0.159098
9413	0.00906724	1.00502	0.159098
9414	0.00906736	1.00502	0.159098
9415	0.00906749	1.00502	0.159098
9416	0.00906763	1.00502	0.159098
9417	0.00906777	1.00503	0.159099
9418	0.00906791	1.00503	0.159099
9419	0.00906805	1.00503	0.159099
9420	0.0090682	1.00503	0.159099
9421	0.00906835	1.00503	0.159099
9422	0.00906851	1.00504	0.159099
9423	0.00906866	1.00504	0.1591
9424	0.00906882	1.00504	0.1591
9425	0.00906899	1.00504	0.1591
9426	0.00906915	1.00504	0.1591
9427	0.00906932	1.00505	0.1591
9428	0.00906949	1.00505	0.1591
9429	0.00906966	1.00505	0.1591
9430	0.00906984	1.00505	0.1591
9431	0.00907002	1.00505	0.159101
9432	0.0090702	1.00506	0.159101
9433	0.00907038	1.00506	0.159101
9434	0.00907056	1.00506	0.159101
9435	0.00907075	1.00506	0.159101
9436	0.00907094	1.00506	0.159101
9437	0.00907113	1.00506	0.159101
9438	0.00907133	1.00507	0.159101
9439	0.00907153	1.00507	0.159102
9440	0.00907173	1.00507	0.159102
9441	0.00907197	1.00507	0.159102
9442	0.00907214	1.00507	0.159102
9443	0.00907235	1.00508	0.159102
9444	0.00907254	1.00508	0.159102
9445	0.00907277	1.00508	0.159102
9446	0.00907293	1.00508	0.159102
9447	0.00907312	1.00508	0.159102
